Date,Open,High,Low,Close,Volume
2025-05-13 00:00:00+08:00,1.1478181161219612,1.1964545487113931,1.1478181161219612,1.1867272853851318,7387600
2025-05-14 00:00:00+08:00,1.1867272859824578,1.2548181293005594,1.1770000226513004,1.2353636026382446,10387600
2025-05-15 00:00:00+08:00,1.2353636026382446,1.2645453926317167,1.2353636026382446,1.2353636026382446,3891100
2025-05-16 00:00:00+08:00,1.23536362654891,1.2450908900683404,1.2061818359906196,1.22563636302948,3570600
2025-05-19 00:00:00+08:00,1.2159091724084192,1.2159091724084192,1.1867273801005696,1.196454644203186,3898500
2025-05-20 00:00:00+08:00,1.2061819083058027,1.2256364365110357,1.1867273801005696,1.196454644203186,1376500
2025-05-21 00:00:00+08:00,1.2061818861797418,1.2159091501039225,1.1478181866765245,1.157545566558838,9601900
2025-05-22 00:00:00+08:00,1.1575455424460501,1.1867273336107076,1.1478181627663673,1.1672728061676025,3342900
2025-05-23 00:00:00+08:00,1.1575455424460501,1.1770000698891552,1.1478181627663673,1.1672728061676025,3000300
2025-05-26 00:00:00+08:00,1.1770001160069923,1.196454644212375,1.1380909436380924,1.1478182077407837,4379200
2025-05-27 00:00:00+08:00,1.1478182077407837,1.1575455878016099,1.1380909436380924,1.1478182077407837,3377800
2025-05-28 00:00:00+08:00,1.1575455878016099,1.1672728519043012,1.1380909436380924,1.1478182077407837,1991100
2025-05-29 00:00:00+08:00,1.1575455878016099,1.1575455878016099,1.1380909436380924,1.1478182077407837,1461300
2025-05-30 00:00:00+08:00,1.1478181363086342,1.1478181363086342,1.1186363458166302,1.1283636093139648,8079700
2025-06-03 00:00:00+08:00,1.1283636093139648,1.1478181363086342,1.1186363458166302,1.1283636093139648,5964400
2025-06-04 00:00:00+08:00,1.1283636093139648,1.1380908728112995,1.1089090823192957,1.1283636093139648,2406200
2025-06-05 00:00:00+08:00,1.1380908728112995,1.1478181363086342,1.1283636093139648,1.1283636093139648,2181300
2025-06-06 00:00:00+08:00,1.1186363697052002,1.1283636334102614,1.1186363697052002,1.1186363697052002,4202500
2025-06-09 00:00:00+08:00,1.1283636093139648,1.1478181363086342,1.1186363458166302,1.1283636093139648,8909700
2025-06-10 00:00:00+08:00,1.1283636334102614,1.1478181608203835,1.1186363697052002,1.1186363697052002,3412500
2025-06-11 00:00:00+08:00,1.1186363458166302,1.1380908728112995,1.1186363458166302,1.1283636093139648,4934400
2025-06-12 00:00:00+08:00,1.1380908971153225,1.1380908971153225,1.108909106000139,1.1186363697052002,8866800
2025-06-13 00:00:00+08:00,1.1089091300964355,1.1186363940128674,1.0991818661800035,1.1089091300964355,2546800
2025-06-16 00:00:00+08:00,1.1089090582418755,1.1089090582418755,1.0797272683834873,1.0894545316696167,6815900
2025-06-17 00:00:00+08:00,1.099181890487671,1.1089091546192147,1.089454626356127,1.099181890487671,1962000
2025-06-18 00:00:00+08:00,1.1089090825591683,1.1089090825591683,1.079727292060852,1.079727292060852,989000
2025-06-19 00:00:00+08:00,1.0797273161687138,1.0797273161687138,1.0505455250188342,1.0700000524520874,3046300
