Date,Open,High,Low,Close,Volume
2025-05-13 00:00:00+08:00,3.7154746055603027,3.7245813695688916,3.669942088220582,3.7154746055603027,331800
2025-05-14 00:00:00+08:00,3.71547459775493,3.71547459775493,3.6608353165214056,3.688155174255371,158200
2025-05-15 00:00:00+08:00,3.6699422410075973,3.6699422410075973,3.624409287537841,3.6335158348083496,161600
2025-05-16 00:00:00+08:00,3.6426222031834343,3.6426222031834343,3.6061960158903523,3.615302562713623,249300
2025-05-19 00:00:00+08:00,3.6153027734711274,3.6244093208252726,3.5788765840545462,3.5879831314086914,344900
2025-05-20 00:00:00+08:00,3.606196165084839,3.615302712284863,3.5879830706847913,3.606196165084839,540700
2025-05-21 00:00:00+08:00,3.615302740267332,3.660835476619875,3.615302740267332,3.6335158348083496,1173600
2025-05-22 00:00:00+08:00,3.6335159233632623,3.642622470855713,3.624409375870812,3.642622470855713,63700
2025-05-23 00:00:00+08:00,3.633515506790818,3.642622053239228,3.6244089603424072,3.6244089603424072,548600
2025-05-26 00:00:00+08:00,3.633515506790818,3.642622053239228,3.6244089603424072,3.6244089603424072,601400
2025-05-27 00:00:00+08:00,3.633515506790818,3.633515506790818,3.6244089603424072,3.6244089603424072,33200
2025-05-28 00:00:00+08:00,3.624409287537841,3.642622382078858,3.624409287537841,3.6335158348083496,33200
2025-05-29 00:00:00+08:00,3.6335158348083496,3.642622382078858,3.624409287537841,3.6335158348083496,111200
2025-05-30 00:00:00+08:00,3.633515506790818,3.642622053239228,3.6244089603424072,3.6244089603424072,174700
2025-06-03 00:00:00+08:00,3.6244093208252726,3.6244093208252726,3.5606634893462554,3.5879831314086914,122000
2025-06-04 00:00:00+08:00,3.63351568762537,3.63351568762537,3.569769859313965,3.569769859313965,141700
2025-06-05 00:00:00+08:00,3.6244089603424072,3.642622053239228,3.5970893209971764,3.6244089603424072,153500
2025-06-06 00:00:00+08:00,3.615302562713623,3.633515656360164,3.597089469067082,3.615302562713623,189100
